PeakID (cmd=annotatePeaks.pl ../chip_output/macs2_output/SRR21586222_summits.bed mm10 -gtf ../chip_output/tmp/mm10.ncbiRefSeq.gtf)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SRR21586222_peak_13534a	chr14	11039680	11039680	+	16.662	NA	intron (NM_001360141.1, intron 2 of 9)	-intron (NM_001308285.1, intron 2 of 9)	85494	XM_006517924.1	Fhit	NM_010210			Fhit			
SRR21586222_peak_40458a	chr7	44496316	44496316	+	16.662	NA	promoter-TSS (NM_001357650.2)	-promoter-TSS (NM_001357650.2)	102	NM_197991.3	Emc10	XR_003946559			Emc10			
SRR21586222_peak_18983	chr16	81752578	81752578	+	16.6619	NA	Intergenic	Intergenic	-39638	Gm49558	Gm49558	Gm49558			Gm49558			NA
SRR21586222_peak_35705	chr5	115476460	115476460	+	16.6619	NA	Intergenic	Intergenic	7670	XM_006530481.3	Sirt4	XM_030254867			Sirt4			
SRR21586222_peak_44372	chr8	107109528	107109528	+	16.6619	NA	Intergenic	Intergenic	-12980	NM_001371066.1	Terf2	NM_001371066			Terf2			
SRR21586222_peak_35074a	chr5	88163832	88163832	+	16.6548	NA	Intergenic	Intergenic	24307	Gm42622	Gm42622	Gm42622			Gm42622			NA
SRR21586222_peak_47388b	chr9	120571631	120571631	+	16.6532	NA	intron (NM_025974.2, intron 1 of 5)	-intron (NM_025974.2, intron 1 of 5)	114	NM_025974.2	Rpl14	NM_025974			Rpl14			
SRR21586222_peak_33006b	chr4	136318027	136318027	+	16.652	NA	intron (XM_030253850.1, intron 4 of 10)	-intron (NM_001277121.1, intron 4 of 10)	6082	XM_030253847.1	Hnrnpr	XM_006539224			Hnrnpr			
SRR21586222_peak_38340d	chr6	104264134	104264134	+	16.652	NA	Intergenic	Intergenic	-35896	Gm18100	Gm18100	Gm18100			Gm18100			NA
SRR21586222_peak_1973	chr1	130715818	130715818	+	16.652	NA	promoter-TSS (NM_008825.4)	-promoter-TSS (NM_008825.4)	3	NR_027859.1	Pfkfb2	NR_027859			Pfkfb2			
SRR21586222_peak_9461	chr12	20426712	20426712	+	16.652	NA	intron (XR_003950222.1, intron 1 of 4)	-intron (XM_030247037.1, intron 1 of 3)	-8449	XM_006515297.4	Gm29758	XM_006515297			Gm29758			
SRR21586222_peak_15226b	chr14	105456154	105456154	+	16.652	NA	Intergenic	Intergenic	28595	NR_045859.1	5430440P10Rik	NR_045859			5430440P10Rik			
SRR21586222_peak_31642	chr4	82431000	82431000	+	16.6498	NA	intron (XM_030253304.1, intron 2 of 9)	-intron (NM_001113209.2, intron 2 of 11)	67232	XR_881379.3	2310067E19Rik	XR_881379			2310067E19Rik			
SRR21586222_peak_1452	chr1	88608331	88608331	+	16.6497	NA	Intergenic	Intergenic	-38357	XR_878356.1	Gm41912	XR_878356			Gm41912			
SRR21586222_peak_46065c	chr9	58455795	58455795	+	16.6477	NA	intron (NR_040736.1, intron 1 of 2)	-intron (NR_040736.1, intron 1 of 2)	622	NR_040736.1	4930461G14Rik	NR_040736			4930461G14Rik			
SRR21586222_peak_12244	chr13	62034088	62034088	+	16.6438	NA	intron (XM_011244596.3, intron 1 of 2)	-intron (NM_001378509.1, intron 1 of 2)	-1061	Gm6478	Gm6478	Gm6478			Gm6478			NA
SRR21586222_peak_39483b	chr7	10769721	10769721	+	16.6431	NA	Intergenic	Intergenic	-20183	NM_145848.3	Vmn1r71	NM_145848			Vmn1r71			
SRR21586222_peak_7151b	chr11	61267308	61267308	+	16.6431	NA	promoter-TSS (NM_001331114.1)	-promoter-TSS (NM_001331114.1)	-121	XM_006532031.4	Aldh3a2	NR_138545			Aldh3a2			
SRR21586222_peak_30712b	chr4	16125887	16125887	+	16.6431	NA	intron (XM_030253323.1, intron 10 of 11)	-intron (NM_001329751.1, intron 10 of 11)	37756	NM_138952.4	Ripk2	NM_001329751			Ripk2			
SRR21586222_peak_22616	chr18	62548497	62548497	+	16.6431	NA	promoter-TSS (NM_177829.3)	-promoter-TSS (NM_177829.3)	-236	XM_006525499.4	Fbxo38	XM_030250265			Fbxo38			
SRR21586222_peak_30673	chr4	13128410	13128410	+	16.6431	NA	Intergenic	Intergenic	19628	XR_001784249.1	Gm46847	XR_001784249			Gm46847			
SRR21586222_peak_24489a	chr2	5220201	5220201	+	16.6405	NA	intron (XR_001783223.1, intron 2 of 2)	-intron (NM_028804.1, intron 2 of 2)	4796	XR_001783223.1	Gm46729	XR_001783223			Gm46729			
SRR21586222_peak_946e	chr1	61499122	61499122	+	16.6405	NA	Intergenic	Intergenic	120690	NR_040483.1	9530026F06Rik	NR_040483			9530026F06Rik			
SRR21586222_peak_14530	chr14	56560531	56560531	+	16.6387	NA	intron (XM_006518851.4, intron 4 of 10)	-intron (NM_001014996.2, intron 3 of 16)	11315	NM_001014996.2	Cenpj	XM_006518847			Cenpj			
SRR21586222_peak_43656	chr8	72844806	72844806	+	16.6387	NA	intron (XR_003947238.1, intron 11 of 14)	-intron (NM_001317391.1_2, intron 12 of 15)	-58197	XR_878934.2	Gm39198	XR_878934			Gm39198			
SRR21586222_peak_21256	chr17	81064933	81064933	+	16.6387	NA	promoter-TSS (XM_011246637.3)	-promoter-TSS (XM_011246637.3)	88	XM_011246637.3	Thumpd2	XR_001782116			Thumpd2			
SRR21586222_peak_21357	chr17	84640013	84640013	+	16.6387	NA	intron (NM_172256.2, intron 5 of 12)	-intron (NM_172256.2, intron 5 of 12)	13538	NM_172256.2	Dync2li1	NM_172256			Dync2li1			
SRR21586222_peak_18776	chr16	56116464	56116464	+	16.6387	NA	intron (XM_006522452.4, intron 5 of 22)	-intron (NM_001003972.2, intron 5 of 6)	-19909	Gm18723	Gm18723	Gm18723			Gm18723			NA
SRR21586222_peak_35025a	chr5	79848623	79848623	+	16.6387	NA	Intergenic	Intergenic	-98094	Gm23429	Gm23429	Gm23429			Gm23429			NA
SRR21586222_peak_3876	chr10	34434773	34434773	+	16.6387	NA	Intergenic	Intergenic	-16184	XM_006512764.3	Nt5dc1	XM_006512764			Nt5dc1			
SRR21586222_peak_7647b	chr11	77608027	77608027	+	16.6353	NA	promoter-TSS (NM_001364133.1)	-promoter-TSS (NM_001364133.1)	-128	XM_011248931.3	Taok1	XM_030245837			Taok1			
SRR21586222_peak_11600g	chr13	29072652	29072652	+	16.6353	NA	Intergenic	Intergenic	56397	NR_045075.1	A330102I10Rik	NR_045074			A330102I10Rik			
SRR21586222_peak_48942	chrX	159522585	159522585	+	16.6334	NA	Intergenic	Intergenic	-6022	XR_878290.2	Gm39546	XR_878290			Gm39546			
SRR21586222_peak_29141c	chr3	87910657	87910657	+	16.6327	NA	intron (NM_001331052.1, intron 1 of 5)	-intron (NM_001331051.1, intron 1 of 6)	3807	NM_001331051.1	Hdgf	NM_008231			Hdgf			
SRR21586222_peak_7815a	chr11	82764237	82764237	+	16.6323	NA	promoter-TSS (NM_001291242.1)	-promoter-TSS (NM_001291242.1)	84	NM_001291242.1	Cct6b	XM_006532107			Cct6b			
SRR21586222_peak_19593b	chr17	17234950	17234950	+	16.6323	NA	promoter-TSS (NM_001362181.1)	-promoter-TSS (NM_001362181.1)	47	NM_001362181.1	Gm5165	NM_001362181			Gm5165			
SRR21586222_peak_17795b	chr16	13119776	13119776	+	16.6317	NA	intron (XR_384576.3, intron 2 of 10)	-intron (NM_015769.2, intron 2 of 10)	10040	NM_015769.2	Ercc4	NM_015769			Ercc4			
SRR21586222_peak_17646	chr16	7797434	7797434	+	16.6317	NA	Intergenic	Intergenic	29543	XR_384638.2	Gm29854	XR_384638			Gm29854			
SRR21586222_peak_23906b	chr19	36926220	36926220	+	16.6317	NA	exon (NM_001080706.1, exon 1 of 38)	-exon (NM_001080706.1, exon 1 of 38)	141	NM_001080706.1	Btaf1	XM_006526561			Btaf1			
SRR21586222_peak_9383a	chr12	17510366	17510366	+	16.6304	NA	Intergenic	Intergenic	-34442	XM_017314990.2	Odc1	NM_013614			Odc1			
SRR21586222_peak_26266	chr2	109210891	109210891	+	16.6289	NA	intron (XM_006500379.4, intron 2 of 5)	-intron (NM_029790.3, intron 2 of 5)	-60370	XM_011239840.2	Mettl15	XM_011239840			Mettl15			
SRR21586222_peak_42133	chr7	138153710	138153710	+	16.6289	NA	Intergenic	Intergenic	-30132	XR_378590.1	Gm30395	XR_378590			Gm30395			
SRR21586222_peak_32005b	chr4	107253676	107253676	+	16.6289	NA	promoter-TSS (NM_001355459.1)	-promoter-TSS (NM_001355459.1)	-16	NM_001355460.1	Hspb11	NM_001355459			Hspb11			
SRR21586222_peak_14215b	chr14	45444786	45444786	+	16.6224	NA	intron (XR_383393.2, intron 1 of 2)	-intron (XR_383393.2, intron 1 of 2)	2281	XR_383393.2	Gm34250	XR_383393			Gm34250			
SRR21586222_peak_3314	chr10	4387357	4387357	+	16.6213	NA	exon (NM_001359811.1, exon 1 of 3)	-exon (NM_001359811.1, exon 1 of 3)	118	NM_001359811.1	Zbtb2	NM_001033466			Zbtb2			
SRR21586222_peak_13469	chr14	7945492	7945492	+	16.6203	NA	intron (XM_006518050.2, intron 42 of 44)	-intron (NM_001081427.1, intron 43 of 45)	-11808	NM_001371278.1	Gm45521	NM_001371278			Gm45521			
SRR21586222_peak_45204	chr9	18722917	18722917	+	16.6168	NA	Intergenic	Intergenic	32716	NM_146606.1	Olfr24	NM_146606			Olfr24			
SRR21586222_peak_688b	chr1	46449707	46449707	+	16.6158	NA	intron (XM_011238631.3, intron 3 of 65)	-intron (NM_001310335.1, intron 3 of 64)	24189	NM_001310335.1	Dnah7c	NM_001310335			Dnah7c			
SRR21586222_peak_21826	chr18	17565466	17565466	+	16.6158	NA	Intergenic	Intergenic	15524	NR_045374.1	4930545E07Rik	NR_045374			4930545E07Rik			
SRR21586222_peak_35578	chr5	113165013	113165013	+	16.6158	NA	intron (XM_030254503.1, intron 6 of 12)	-intron (NM_001375886.1, intron 6 of 12)	-1700	NM_172884.3	2900026A02Rik	NM_001375886			2900026A02Rik			
SRR21586222_peak_45976b	chr9	56075479	56075479	+	16.6125	NA	Intergenic	Intergenic	-2966	XM_011242677.3	Pstpip1	XM_006510868			Pstpip1			
SRR21586222_peak_463	chr1	35220480	35220480	+	16.6125	NA	Intergenic	Intergenic	-41396	XR_003949278.1	Gm25096	XR_003949278			Gm25096			
SRR21586222_peak_32455b	chr4	125136838	125136838	+	16.6125	NA	TTS (XR_868137.2)	-TTS (XR_868137.2)	-8957	NM_153159.2	Zc3h12a	NM_153159			Zc3h12a			
SRR21586222_peak_37504a	chr6	52012671	52012671	+	16.6125	NA	promoter-TSS (NM_018773.2)	-promoter-TSS (NM_018773.2)	-122	NM_018773.2	Skap2	NM_018773			Skap2			
SRR21586222_peak_11456	chr13	21728715	21728715	+	16.6116	NA	Intergenic	Intergenic	-6319	NM_178210.2	H4c11	NM_178210			H4c11			
SRR21586222_peak_42905	chr8	33199536	33199536	+	16.6114	NA	Intergenic	Intergenic	-7204	Gm6877	Gm6877	Gm6877			Gm6877			NA
SRR21586222_peak_32876	chr4	134062160	134062160	+	16.6094	NA	intron (XR_003954928.1, intron 1 of 20)	-intron (XM_006538748.4, intron 1 of 21)	1421	XM_006538748.4	Crybg2	XR_003954928			Crybg2			
SRR21586222_peak_17921b	chr16	16912547	16912547	+	16.6073	NA	intron (XM_017317124.2, intron 3 of 7)	-intron (NM_176833.4, intron 3 of 7)	8176	XM_006522508.4	Ppm1f	XM_017317124			Ppm1f			
SRR21586222_peak_3304c	chr10	4290196	4290196	+	16.6064	NA	intron (XR_003948988.1, intron 4 of 4)	-intron (NM_031185.3, intron 1 of 3)	20514	XR_003948988.1	Gm40592	XR_003948988			Gm40592			
SRR21586222_peak_27462b	chr2	166157707	166157707	+	16.592	NA	Intergenic	Intergenic	-2024	NM_001252579.1	Sulf2	XM_030252100			Sulf2			
SRR21586222_peak_18640	chr16	44746182	44746182	+	16.5914	NA	exon (NM_001356392.1, exon 1 of 5)	-exon (NM_001356392.1, exon 1 of 5)	181	NM_025332.3	Gtpbp8	NM_001159329			Gtpbp8			
SRR21586222_peak_37887	chr6	82262338	82262338	+	16.5914	NA	Intergenic	Intergenic	20164	Gm31861	Gm31861	Gm31861			Gm31861			NA
SRR21586222_peak_34527	chr5	43983190	43983190	+	16.5914	NA	Intergenic	Intergenic	-1362	XM_006503711.4	Fgfbp1	NM_008009			Fgfbp1			
SRR21586222_peak_19040b	chr16	88527920	88527920	+	16.5914	NA	Intergenic	Intergenic	-20942	NM_181490.3	Cldn17	NM_181490			Cldn17			
SRR21586222_peak_48146a	chrX	69024003	69024003	+	16.5914	NA	Intergenic	Intergenic	-74319	n-R5s7	n-R5s7	n-R5s7			n-R5s7			NA
SRR21586222_peak_13352a	chr13	119601415	119601415	+	16.5902	NA	intron (NM_001370627.1, intron 2 of 2)	-intron (NM_001039244.4, intron 2 of 2)	-22404	NM_020279.3	Ccl28	NM_020279			Ccl28			
SRR21586222_peak_21060b	chr17	70751121	70751121	+	16.5855	NA	intron (XM_030249741.1, intron 5 of 10)	-intron (NM_001128180.1, intron 4 of 9)	-33444	XR_003952404.1	Gm36746	XR_003952404			Gm36746			
SRR21586222_peak_33055c	chr4	137659823	137659823	+	16.585	NA	Intergenic	Intergenic	-4888	XM_006538483.4	Rap1gap	XM_006538480			Rap1gap			
SRR21586222_peak_28529	chr3	36943918	36943918	+	16.5825	NA	intron (XR_001783681.2, intron 27 of 61)	-intron (NM_172679.2_2, intron 27 of 85)	80812	NM_172679.2_2	4932438A13Rik	XM_006535453			4932438A13Rik			
SRR21586222_peak_3308	chr10	4334498	4334498	+	16.5817	NA	intron (NM_031185.3, intron 2 of 3)	-intron (NM_031185.3, intron 2 of 3)	-23788	XR_003948988.1	Gm40592	XR_003948988			Gm40592			
SRR21586222_peak_32881c	chr4	134082136	134082136	+	16.5814	NA	intron (XR_003954928.1, intron 14 of 20)	-intron (NM_001162970.1, intron 12 of 19)	9941	XM_006538751.4	Crybg2	XR_003954928			Crybg2			
SRR21586222_peak_24967a	chr2	29074967	29074967	+	16.5814	NA	intron (XR_374068.1, intron 7 of 12)	-intron (NM_009442.2, intron 7 of 11)	14657	XM_006497852.2	Ttf1	NM_009442			Ttf1			
SRR21586222_peak_16222b	chr15	51991229	51991229	+	16.5798	NA	exon (XM_030248881.1, exon 1 of 2)	-exon (XM_030248881.1, exon 1 of 2)	254	XM_030248881.1	Gm52217	XM_030248881			Gm52217			
SRR21586222_peak_11328b	chr13	14063862	14063862	+	16.5798	NA	promoter-TSS (NM_001331119.1)	-promoter-TSS (NM_001331119.1)	78	NM_194262.2	Arid4b	XM_030247480			Arid4b			
SRR21586222_peak_7374	chr11	69723241	69723241	+	16.5792	NA	Intergenic	Intergenic	-27143	NM_011614.3	Tnfsf12	NM_011614			Tnfsf12			
SRR21586222_peak_28041c	chr3	8124241	8124241	+	16.5786	NA	Intergenic	Intergenic	-89889	Gm7103	Gm7103	Gm7103			Gm7103			NA
SRR21586222_peak_34775a	chr5	65537038	65537038	+	16.5774	NA	promoter-TSS (NM_001310618.1)	-promoter-TSS (NM_001310618.1)	111	NM_001376971.1	Smim14	NM_001376977			Smim14			
SRR21586222_peak_31437d	chr4	59783934	59783934	+	16.5737	NA	promoter-TSS (NM_001013577.1)	-promoter-TSS (NM_001013577.1)	-49	XM_030253695.1	Inip	XM_030253695			Inip			
SRR21586222_peak_20480	chr17	41199513	41199513	+	16.5727	NA	Intergenic	Intergenic	98499	Ldha-ps3	Ldha-ps3	Ldha-ps3			Ldha-ps3			NA
SRR21586222_peak_27719	chr2	174415946	174415946	+	16.5727	NA	exon (NM_020580.3, exon 1 of 15)	-exon (NM_020580.3, exon 1 of 15)	102	XM_006499946.3	Nelfcd	XM_006499946			Nelfcd			
SRR21586222_peak_48733	chrX	135963222	135963222	+	16.5727	NA	exon (XR_878241.2, exon 1 of 7)	-exon (XR_878241.2, exon 1 of 7)	348	XR_878241.2	Gm31214	XR_387068			Gm31214			
SRR21586222_peak_13420	chr14	6288567	6288567	+	16.5727	NA	Intergenic	Intergenic	-1317	NM_001270812.1	Gm3411	NM_001270812			Gm3411			
SRR21586222_peak_27760	chr2	175801170	175801170	+	16.5727	NA	promoter-TSS (NM_001033123.3)	-promoter-TSS (NM_001033123.3)	-132	NM_001033123.3	Gm14288	XM_017315404			Gm14288			
SRR21586222_peak_39954	chr7	27725908	27725908	+	16.5727	NA	Intergenic	Intergenic	-5501	NM_029531.2_2	Zfp60	NM_029531.2_2			Zfp60			
SRR21586222_peak_20644	chr17	47349762	47349762	+	16.5727	NA	intron (NM_172622.3_2, intron 14 of 16)	-intron (NM_001097623.2_2, intron 17 of 19)	-19125	NM_001146212.1_2	Mrps10	NM_183086.2_2			Mrps10			
SRR21586222_peak_18693	chr16	48585684	48585684	+	16.5725	NA	intron (NM_010816.1, intron 18 of 26)	-intron (NM_010816.1, intron 18 of 26)	16077	XR_876093.2	Gm41458	XR_876093			Gm41458			
SRR21586222_peak_30310b	chr3	145443605	145443605	+	16.5725	NA	intron (XR_001783752.2, intron 31 of 44)	-intron (NM_001317733.1, intron 31 of 59)	-51629	XR_376168.3	Gm35133	XR_867693			Gm35133			
SRR21586222_peak_6646c	chr11	38253788	38253788	+	16.5725	NA	Intergenic	Intergenic	34693	Gm12129	Gm12129	Gm12129			Gm12129			NA
SRR21586222_peak_11032a	chr12	113000826	113000826	+	16.5725	NA	promoter-TSS (NM_028193.3)	-promoter-TSS (NM_028193.3)	102	XR_001780728.2	9230104M06Rik	XR_001780728			9230104M06Rik			
SRR21586222_peak_3231	chr1	193024728	193024728	+	16.5725	NA	intron (XM_030255033.1, intron 2 of 6)	-intron (NM_001301370.1, intron 2 of 8)	2266	XM_030255030.1	Syt14	XM_030255030			Syt14			
SRR21586222_peak_20942a	chr17	63671793	63671793	+	16.5725	NA	Intergenic	Intergenic	30697	Gm9300	Gm9300	Gm9300			Gm9300			NA
SRR21586222_peak_15514c	chr15	7116312	7116312	+	16.5671	NA	intron (XM_006519969.4, intron 1 of 19)	-intron (XM_006519969.4, intron 1 of 19)	-13243	XM_006519970.4	Lifr	XM_006519971			Lifr			
SRR21586222_peak_5157	chr10	93213525	93213525	+	16.5668	NA	intron (XR_003948687.1, intron 3 of 17)	-intron (NM_146239.2, intron 3 of 16)	6533	XR_003948686.1	Cdk17	XR_003948686			Cdk17			
SRR21586222_peak_10337	chr12	78841922	78841922	+	16.5668	NA	Intergenic	Intergenic	19716	NM_023721.2	Atp6v1d	XM_030246956			Atp6v1d			
SRR21586222_peak_38023	chr6	87838992	87838992	+	16.5668	NA	promoter-TSS (NM_133934.4)	-promoter-TSS (NM_133934.4)	-69	XM_030255520.1	Isy1	NM_133934			Isy1			
SRR21586222_peak_2651	chr1	163779566	163779566	+	16.5661	NA	promoter-TSS (NM_001305643.1)	-promoter-TSS (NM_001305643.1)	-17	NM_001305643.1	Kifap3	XM_006496679			Kifap3			
SRR21586222_peak_23971	chr19	38689189	38689189	+	16.5661	NA	intron (XM_011247380.2, intron 4 of 32)	-intron (NM_019588.2, intron 3 of 31)	15249	Gm8717	Gm8717	Gm8717			Gm8717			NA
SRR21586222_peak_4651	chr10	76032616	76032616	+	16.5656	NA	promoter-TSS (NM_177475.3)	-promoter-TSS (NM_177475.3)	4	NM_177475.3	Zfp280b	XM_006513943			Zfp280b			
SRR21586222_peak_11531b	chr13	23556137	23556137	+	16.559	NA	TTS (NM_145713.4)	-TTS (NM_145713.4)	1105	NM_145713.4	H1f3	NM_145713			H1f3			
SRR21586222_peak_46765a	chr9	93435085	93435085	+	16.5589	NA	Intergenic	Intergenic	-42695	Gm9621	Gm9621	Gm9621			Gm9621			NA
SRR21586222_peak_9437a	chr12	19492611	19492611	+	16.5567	NA	intron (XM_011243938.2, intron 1 of 3)	-intron (XM_011243935.2, intron 1 of 3)	2391	XM_011243938.2	Gm3973	XM_011243937			Gm3973			
SRR21586222_peak_5030b	chr10	85051669	85051669	+	16.5555	NA	Intergenic	Intergenic	-12206	Gm51826	Gm51826	Gm51826			Gm51826			NA
SRR21586222_peak_47201a	chr9	111243598	111243598	+	16.5528	NA	intron (XR_379849.4, intron 11 of 17)	-intron (NM_001324522.1, intron 11 of 18)	9441	XR_003948253.1	Gm51692	XR_003948253			Gm51692			
SRR21586222_peak_33195	chr4	141573093	141573093	+	16.5519	NA	Intergenic	Intergenic	25123	NM_001378959.1	Fblim1	XM_006539216			Fblim1			
SRR21586222_peak_43599	chr8	71900741	71900741	+	16.5519	NA	Intergenic	Intergenic	-7865	NM_001166645.1	Zfp882	NM_001166645			Zfp882			
SRR21586222_peak_18553	chr16	38168213	38168213	+	16.5519	NA	intron (XM_030249221.1, intron 2 of 10)	-intron (NM_001347232.1, intron 2 of 11)	10205	XR_003952007.1	Gm25617	XR_003952007			Gm25617			
SRR21586222_peak_39091	chr6	140577374	140577374	+	16.5519	NA	TTS (XM_011241564.3)	-TTS (XM_011241564.3)	42083	XM_006506888.3	Plekha5	XM_017321307			Plekha5			
SRR21586222_peak_44034a	chr8	88991464	88991464	+	16.5505	NA	Intergenic	Intergenic	-33271	NR_106190.1	Mir8110	NR_106190			Mir8110			
SRR21586222_peak_18608d	chr16	42782470	42782470	+	16.5478	NA	intron (NR_040521.1, intron 1 of 3)	-intron (NR_040521.1, intron 1 of 3)	93117	NR_040521.1	4932412D23Rik	NR_040521			4932412D23Rik			
SRR21586222_peak_41914b	chr7	127212737	127212737	+	16.5459	NA	TTS (XM_006508029.4)	-TTS (XM_006508029.4)	1129	NM_016754.5	Mylpf	NM_016754			Mylpf			
SRR21586222_peak_16827	chr15	79950865	79950865	+	16.5436	NA	intron (XM_011245691.3, intron 1 of 6)	-intron (XM_006521148.4, intron 1 of 6)	-18067	XM_006521144.4	Cbx7	XM_011245690			Cbx7			
SRR21586222_peak_4008a	chr10	41400701	41400701	+	16.54	NA	intron (XM_006512939.3, intron 28 of 40)	-intron (NM_001370813.1, intron 27 of 39)	12801	XR_003949149.1	Gm25626	XR_003949149			Gm25626			
SRR21586222_peak_30370c	chr3	149219794	149219794	+	16.5348	NA	intron (XR_001784032.1, intron 2 of 2)	-intron (XR_001784032.1, intron 2 of 2)	-43716	XR_003954588.1	Gm52619	XR_003954588			Gm52619			
SRR21586222_peak_20317a	chr17	35505890	35505890	+	16.5327	NA	promoter-TSS (NM_013633.3_3)	-promoter-TSS (NM_013633.3_3)	-142	NM_013633.3_3	Pou5f1	NM_013633			Pou5f1			
SRR21586222_peak_45391	chr9	23563575	23563575	+	16.5291	NA	Intergenic	Intergenic	-17699	XR_870585.3	Gm39311	XR_870585			Gm39311			
SRR21586222_peak_40725	chr7	57176166	57176166	+	16.5291	NA	intron (XM_017321978.2, intron 3 of 9)	-intron (NM_008074.3, intron 3 of 9)	-119716	Gm18308	Gm18308	Gm18308			Gm18308			NA
SRR21586222_peak_10048a	chr12	63011178	63011178	+	16.5291	NA	Intergenic	Intergenic	62058	Gm5185	Gm5185	Gm5185			Gm5185			NA
SRR21586222_peak_2373c	chr1	150233130	150233130	+	16.5291	NA	Intergenic	Intergenic	32943	Rbm3-ps	Rbm3-ps	Rbm3-ps			Rbm3-ps			NA
SRR21586222_peak_41653a	chr7	114147175	114147175	+	16.5285	NA	Intergenic	Intergenic	-29394	NM_025846.2	Rras2	NM_025846			Rras2			
SRR21586222_peak_46712a	chr9	88482450	88482450	+	16.5285	NA	promoter-TSS (NM_001284328.1)	-promoter-TSS (NM_001284328.1)	-53	NM_019666.2	Syncrip	NM_001311113			Syncrip			
SRR21586222_peak_10562	chr12	86471145	86471145	+	16.5235	NA	intron (XM_006515881.2, intron 2 of 6)	-intron (NM_001159500.1, intron 2 of 6)	2980	XM_006515881.2	Esrrb	XM_006515883			Esrrb			
SRR21586222_peak_45390b	chr9	23284079	23284079	+	16.5209	NA	intron (NM_028472.2, intron 3 of 14)	-intron (NM_028472.2, intron 3 of 14)	61003	NM_028472.2	Bmper	NM_028472			Bmper			
SRR21586222_peak_45390a	chr9	23283795	23283795	+	16.5209	NA	intron (NM_028472.2, intron 3 of 14)	-intron (NM_028472.2, intron 3 of 14)	60719	NM_028472.2	Bmper	NM_028472			Bmper			
SRR21586222_peak_22363	chr18	41936897	41936897	+	16.5209	NA	intron (NM_029942.1, intron 2 of 6)	-intron (NM_029942.1, intron 2 of 6)	14297	NM_029942.1	Prelid2	NM_029942			Prelid2			
SRR21586222_peak_7493	chr11	72849844	72849844	+	16.5209	NA	intron (XM_006532602.4, intron 12 of 54)	-intron (NM_001045536.2_2, intron 12 of 54)	16383	Gm6733	Gm6733	Gm6733			Gm6733			NA
SRR21586222_peak_18930b	chr16	73998252	73998252	+	16.5209	NA	intron (XM_006523049.4, intron 6 of 25)	-intron (NM_001358490.1, intron 8 of 29)	60781	XR_003951992.1	Gm22163	XR_003951992			Gm22163			
SRR21586222_peak_1761	chr1	114770819	114770819	+	16.5209	NA	Intergenic	Intergenic	92270	XR_387306.2	Gm33042	XR_387306			Gm33042			
SRR21586222_peak_9838	chr12	49057467	49057467	+	16.5209	NA	Intergenic	Intergenic	47584	XR_003950388.1	Gm26454	XR_003950388			Gm26454			
SRR21586222_peak_47420	chr9	121415740	121415740	+	16.5205	NA	intron (NM_001357968.1, intron 1 of 14)	-intron (NM_001357968.1, intron 1 of 14)	12294	NM_001357968.1	Trak1	NM_001357973			Trak1			
SRR21586222_peak_31757	chr4	86890115	86890115	+	16.5205	NA	intron (XM_006537878.4, intron 3 of 4)	-intron (NM_001290541.1, intron 3 of 4)	15701	NM_001290541.1	Acer2	XM_006537877			Acer2			
SRR21586222_peak_48641	chrX	120944738	120944738	+	16.5205	NA	Intergenic	Intergenic	-12759	Gm4993	Gm4993	Gm4993			Gm4993			NA
SRR21586222_peak_11561b	chr13	24028609	24028609	+	16.5205	NA	intron (XR_001780812.2, intron 33 of 38)	-intron (NM_001311122.1, intron 33 of 37)	-37282	XM_006516638.4	Scgn	NM_145399			Scgn			
SRR21586222_peak_31932b	chr4	103273623	103273623	+	16.5205	NA	intron (XM_006503396.3, intron 1 of 7)	-intron (NM_001163494.1, intron 1 of 7)	17240	NM_001163494.1	4921539E11Rik	XM_017320385			4921539E11Rik			
SRR21586222_peak_22126	chr18	34542092	34542092	+	16.5205	NA	promoter-TSS (NM_009290.3)	-promoter-TSS (NM_009290.3)	-235	NM_009290.3	Wnt8a	NM_009290			Wnt8a			
SRR21586222_peak_17778	chr16	12632716	12632716	+	16.5205	NA	intron (XR_875919.2, intron 3 of 5)	-intron (XR_001782011.2, intron 2 of 4)	51529	XR_875919.2	Gm45919	XR_875919			Gm45919			
SRR21586222_peak_11902	chr13	46690845	46690845	+	16.5205	NA	intron (NM_175749.2, intron 16 of 21)	-intron (NM_175749.2, intron 16 of 21)	21368	NM_001033192.3	Fam8a1	NM_001033192			Fam8a1			
SRR21586222_peak_48910a	chrX	155227442	155227442	+	16.516	NA	Intergenic	Intergenic	-10046	Gm15159	Gm15159	Gm15159			Gm15159			NA
